TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	PC_0	PC_1	Representative
"GO:0097190"	"apoptotic signaling pathway"	-1.3353580244438745	4.725919795648436	0.15103580468413133	0.8820682961745425	0.74700707	null	null	97193
"GO:0097237"	"cellular response to toxic substance"	-1.5236031732746698	5.521268875598385	0.9428353327029197	0.970467545792626	0.26126086	4.763937871996674	-5.9151899694302	null
"GO:0097300"	"programmed necrotic cell death"	-1.3197551629573923	3.625826713285711	0.011992015770409224	0.9797278637063617	0.61052517	0.0897391786502229	0.26573072576806417	null
"GO:0097581"	"lamellipodium organization"	-2.9244530386074694	3.959089114367392	0.02583507185386457	0.9400216895023851	0.21984032	-5.931125132147743	-1.2305176731332337	null
"GO:0098657"	"import into cell"	-4.853871964321762	5.710755216239191	1.4585544692459873	0.9537525333930197	-0	-4.51206553449578	3.8182138825057645	null
"GO:0098727"	"maintenance of cell number"	-1.8483237691529522	4.22346998116192	0.04749110790895017	0.8459310560903783	0.4414527	6.302514091894737	-1.4016103922355692	null
"GO:0106027"	"neuron projection organization"	-1.728158393463501	3.7427251313046983	0.015696935415386505	0.9416534953216376	0.51367855	-5.880414648769328	-1.4280291217214363	null
"GO:0140053"	"mitochondrial gene expression"	-3.795880017344075	5.090617758006277	0.34976996565582075	0.9472614596556338	0.1958194	-0.35492269424108863	5.7622737806687985	null
"GO:0140694"	"membraneless organelle assembly"	-1.950394387405027	5.501230480229787	0.9003210248994448	0.9103966051590403	0.46211256	-5.330255650090378	-0.7957658741125395	null
"GO:1901293"	"nucleoside phosphate biosynthetic process"	-4.721246399047171	5.98559845118241	2.746415767047826	0.89726942315023	-0	1.6996105879082721	6.537971228034401	null
"GO:1901796"	"regulation of signal transduction by p53 class mediator"	-1.5741398549221597	3.9671734229555398	0.02632054408320642	0.8735134120944917	0.52989327	0.48568660128851304	-6.599081984866879	null
"GO:1901798"	"positive regulation of signal transduction by p53 class mediator"	-3.3467874862246565	3.4189638307036225	0.007446746535460085	0.8502574224691183	0.56127259	-0.7059082788834024	-6.331900942897689	null
"GO:1902475"	"L-alpha-amino acid transmembrane transport"	-1.7356544929499076	5.099804904739694	0.3572479413990163	0.9519261767442043	0.36240787	-4.480593101559707	4.323687302961701	null
"GO:1902525"	"regulation of protein monoubiquitination"	-2.530177984021837	2.530199698203082	0.000959588383143541	0.910910678919297	0.10665577	-3.0089355815521004	-3.90835952785416	null
"GO:0031396"	"regulation of protein ubiquitination"	-1.9370421659154897	4.552923608346489	0.10140975457363104	0.8855448860092634	0.72895088	null	null	1902525
"GO:1901873"	"regulation of post-translational protein modification"	-1.4384216316990392	4.6269149396329805	0.12024664487587185	0.8844536157004002	0.99344552	null	null	1902525
"GO:1903320"	"regulation of protein modification by small protein conjugation or removal"	-1.3058337040668018	4.623238949929992	0.11923311513391255	0.8844345167650696	0.98568801	null	null	1902525
"GO:1902600"	"proton transmembrane transport"	-2.9136401693252516	5.727872950833226	1.5171915652976047	0.9463788411832142	0.31782089	-4.295120846072631	4.049756600576194	null
"GO:1904238"	"pericyte cell differentiation"	-1.669789215428472	2.9360107957152097	0.002447234278904534	0.8595959768409013	0.32365414	6.583234158106977	-1.723296140539055	null
"GO:1904377"	"positive regulation of protein localization to cell periphery"	-1.39211625564301	3.92272545799326	0.023759749048900283	0.8673307841625139	0.63606475	-2.106164671960612	-5.947437881212662	null
"GO:2001233"	"regulation of apoptotic signaling pathway"	-1.5926090955292684	4.6928116809728655	0.1399494359380499	0.8577507879438999	0.65910871	0.45874526368058244	-6.096262239805407	null
"GO:2001244"	"positive regulation of intrinsic apoptotic signaling pathway"	-3.5850266520291822	3.823800153749878	0.018919221849906978	0.836113533964242	0.12813529	-0.55987226578962	-6.195532241621575	null
"GO:2001235"	"positive regulation of apoptotic signaling pathway"	-1.944621668625	4.238848680362337	0.049203036296629324	0.8286539862712176	0.86114037	null	null	2001244
"GO:2001242"	"regulation of intrinsic apoptotic signaling pathway"	-2.8477116556169433	4.2356546769569485	0.04884248089822924	0.8608686762406044	0.81032514	null	null	2001244
